region,lat,winter,cfr_w,cfr_s1,cfr_s2,temp_w,temp_s,cases_w,cases_s,penalty_cfr,penalty_cases,penalty_deaths_pm,penalty_cases_pm
Georgia,32.186013835788614,W1 2020冬-2021春,0.015241328185151368,0.02032135781904429,0.016105606974707906,13.49598924731183,25.660236559139786,698758.0,385145.5,-0.17140925875330648,0.6259768651481963,0.4545676063948907,0.6259768651481998
Hawaii,20.692486293324656,W1 2020冬-2021春,0.01570782159017453,0.015325342465753424,0.00851063829787234,23.53009370199693,24.621354838709678,15470.0,28517.5,0.3187463918362754,-0.39729653614851834,,
Idaho,44.062344729583536,W1 2020冬-2021春,0.010187357670278103,0.011706269968051118,0.01861740303734964,-6.527748079877112,11.078967741935486,115928.0,54865.0,-0.37096318425234376,0.7858740240683453,0.41491083981600063,0.7858740240683435
Illinois,41.19841161920047,W1 2020冬-2021春,0.014571795014238477,0.020584673931845703,0.011779348357558785,1.0391152073732717,21.304107526881722,828038.0,267631.5,-0.06635952505630005,1.1337702366356766,1.0674107115793792,1.1337702366356766
Indiana,40.08967303929022,W1 2020冬-2021春,0.01488940901804042,0.021794018633054097,0.011892370360049503,2.0131766513056832,21.062870967741937,507139.0,173103.0,-0.07811614684695734,1.1667683802996311,1.0886522334526738,1.1667683802996311
Iowa,41.95646209273208,W1 2020冬-2021春,0.0166358595194085,0.01442108596623712,0.009322004746998727,-1.4466543778801844,21.116064516129033,222892.0,84657.5,0.3610260045108147,0.9685294596790506,1.3295554641898661,0.9685294596790488
Kansas,38.43880632992502,W1 2020冬-2021春,0.016350773235127163,0.013225413955456806,0.011386861313868613,4.0079677419354836,23.134505376344084,216687.0,78017.0,0.28697496256848964,1.0602888009737441,1.3472637635422338,1.0602888009737441
Kentucky,37.751990303875296,W1 2020冬-2021春,0.014359141204478551,0.015234204453315038,0.011455522880708042,5.14115514592934,21.776752688172042,319657.0,155674.5,0.08337918008750833,0.9316435695388847,1.0150227496263948,0.9316435695388847
Louisiana,30.71736722204497,W1 2020冬-2021春,0.015808180142788557,0.022623460995145457,0.013917262512768131,13.158201228878648,25.744903225806453,258284.0,210704.5,-0.11553118436671017,0.2643131778560015,0.14878199348929222,0.2643131778560033
Maine,44.43607672355733,W1 2020冬-2021春,0.013548651977555769,0.017000465766185375,0.010251598554350847,-1.241448540706605,18.138182795698924,43842.0,16535.0,0.025949861506359362,1.3722120591121794,1.3981619206185396,1.3722120591121794
Maryland,39.13330786841944,W1 2020冬-2021春,0.015748149874277896,0.01843993668857967,0.02116813242444578,4.828084485407065,21.87336559139785,266063.0,93961.0,-0.2267849339182848,1.0454844839125421,0.8186995499942586,1.0454844839125403
Massachusetts,38.45458355915479,W1 2020冬-2021春,0.010664480800999573,0.03708869101442168,0.008651954008033957,14.749536098310292,23.430580645161292,477004.0,94113.5,-0.5186299773003178,1.672416777596922,1.1537868002966043,1.672416777596922
Michigan,42.12277369271249,W1 2020冬-2021春,0.016859612529488383,0.021706016755521706,0.014616310154168833,1.23005376344086,20.325236559139782,548945.0,154066.5,-0.05494279482687059,1.3514623661514502,1.2965195713245787,1.3514623661514484
Minnesota,45.198362871237634,W1 2020冬-2021春,0.010416189426422355,0.016128002723462202,0.008811223961798318,-3.6998955453149,20.04108602150538,371057.0,114640.0,-0.1349304384723311,1.1910381925800486,1.0561077541077175,1.1910381925800486
Mississippi,32.63286564690713,W1 2020冬-2021春,0.018952785616208796,0.028924760601915185,0.015286638639273856,10.68320276497696,24.691645161290324,184986.0,133934.5,-0.10388765697831825,0.3761507467735026,0.2722630897951852,0.3761507467735026
Missouri,38.442382193754945,W1 2020冬-2021春,0.014050467405180579,0.015654362141935062,0.012911856597612525,4.138539170506912,22.736537634408606,388528.0,178182.5,-0.011792144798442372,0.8311439766214601,0.8193518318230204,0.8311439766214619
Montana,46.80225530131097,W1 2020冬-2021春,0.013337793201488481,0.019415069398545936,0.015065378055713473,-5.5896912442396305,14.07283512544803,71751.0,27160.0,-0.24862280281931337,1.1550341555301262,0.9064113527108137,1.155034155530128
Nebraska,41.06418080842873,W1 2020冬-2021春,0.009551704734009552,0.010609694062931474,0.014842459730176094,0.44527188940092177,22.097301075268817,138614.0,43953.0,-0.2729104009793222,1.1504207044792167,0.8775103034998946,1.1504207044792167
Nevada,36.67590885162251,W1 2020冬-2021春,0.01663538603258112,0.018044229716924473,0.018511347644997685,11.541940092165898,32.42732258064516,203001.0,90404.0,-0.09407282507863712,0.8237958410504689,0.7297230159718318,0.8237958410504689
New Hampshire,42.919692985787975,W1 2020冬-2021春,0.010466261697586602,0.04411764705882353,0.007800803719171066,0.9352580645161289,19.59089247311828,73092.0,15751.0,-0.5723864037061639,1.7689177426862432,1.1965313389800816,1.768917742686245
New Jersey,40.418263788370275,W1 2020冬-2021春,0.012941647968958261,0.03936571422360856,0.011026584555155167,3.9766989247311826,21.657408602150536,658726.0,124678.0,-0.4761515518632238,1.7001376886027817,1.2239861367395601,1.7001376886027817
New Mexico,34.22559203172522,W1 2020冬-2021春,0.01839324341080999,0.025207500768521365,0.015228518203685952,5.392926267281107,22.123892473118282,145162.0,40657.5,-0.06317234244382597,1.342035692244913,1.2788633498010853,1.342035692244913
New York,41.33499323866982,W1 2020冬-2021春,0.012784849457571268,0.024499438744876915,0.008564642976966342,1.7169477726574498,19.83879569892473,1361377.0,265880.5,-0.12488549418864636,1.732136834713149,1.6072513405245026,1.732136834713149
North Carolina,35.5443369351402,W1 2020冬-2021春,0.011688874224585885,0.01653033401499659,0.011135082796320582,8.589967741935485,23.298354838709677,639497.0,312507.0,-0.1490114588772693,0.78610991321702,0.6370984543397498,0.7861099132170146
North Dakota,47.365995809785694,W1 2020冬-2021春,0.011669720964005394,0.017634756155528092,0.007961149590000795,-3.9033963133640546,18.400333333333336,57842.0,23080.0,-0.015225037813443976,0.9226780141082394,0.9074529762947954,0.9226780141082376
Ohio,40.39834667583883,W1 2020冬-2021春,0.01596395421197228,0.02275669314504266,0.01526956623543874,1.6951996927803379,20.155989247311826,801869.0,238810.0,-0.15502719042710877,1.3138568452055157,1.1588296547784065,1.313856845205514
Oklahoma,35.589254707587955,W1 2020冬-2021春,0.01606420634870559,0.010839784161472105,0.021890487126798017,7.502394777265747,24.982290322580646,316978.0,124520.5,0.0419559642436278,0.9915595231904994,1.0335154874341281,0.9915595231905012
Oregon,44.66039539962666,W1 2020冬-2021春,0.013722926780524768,0.01580696151488758,0.011442971041434297,1.0157941628264209,13.797043010752688,120091.0,88120.5,0.02015486981487591,0.5820716573945095,0.6022265272093836,0.5820716573945077
Pennsylvania,40.47103564303458,W1 2020冬-2021春,0.019535790663961276,0.031495451998103205,0.013735216925262899,2.9715775729646694,21.097763440860216,821569.0,198398.0,-0.06265493180311887,1.5156445678595247,1.4529896360564063,1.5156445678595247
Puerto Rico,17.84316234446089,W1 2020冬-2021春,0.016718485790650738,0.02662841260590846,0.015093727176823826,25.716345622119814,27.723960573476703,73332.0,35799.5,-0.18161397298722992,0.793665912385519,0.6120519393982882,0.793665912385519
Rhode Island,39.0407267199561,W1 2020冬-2021春,0.012704035230482027,0.028461586159856143,0.006907962771458118,12.299388632872503,22.080516129032258,104455.0,20151.0,-0.09869536988858663,1.6658493929821443,1.5671540230935577,1.6658493929821443
South Carolina,34.0646144999731,W1 2020冬-2021春,0.013575348383277603,0.023208104506968776,0.01341814750634133,10.668875576036866,24.46186021505376,375018.0,210287.0,-0.2622992869741898,0.6344831147737562,0.37218382779956727,0.634483114773758
South Dakota,44.019343828825924,W1 2020冬-2021春,0.01640029540039294,0.014292878635907722,0.008953324546652729,-0.755990783410138,21.189819892473118,71767.0,20971.5,0.3714061784995444,1.231471474257411,1.6028776527569573,1.231471474257411
Tennessee,34.318710119315035,W1 2020冬-2021春,0.014307551318980235,0.014546390228679986,0.009757430887013386,9.535505376344087,23.76321505376344,548871.0,285232.0,0.18310145936692201,0.7238045060421605,0.9069059654090843,0.7238045060421605
Texas,30.47745530398597,W1 2020冬-2021春,0.014917328597573203,0.021478322075029678,0.01601944125302588,13.262973886328723,27.056129032258063,1899871.0,962611.5,-0.21790007659825816,0.702203644982685,0.48430356838442634,0.702203644982685
Utah,40.2422809672315,W1 2020冬-2021春,0.0051294352085908814,0.006801228609039052,0.007456980687409486,-5.596609831029186,14.380247311827956,270985.0,89770.5,-0.3281313788492364,1.1340616246126487,0.8059302457634114,1.1340616246126487
Virginia,37.799101309493665,W1 2020冬-2021春,0.01530884952922204,0.01823687549084758,0.01230778141380209,6.364794162826421,23.014494623655914,437786.0,169805.0,0.021592377918826955,0.9719172882588563,0.9935096661776832,0.9719172882588563
Washington,47.214833468969495,W1 2020冬-2021春,0.011144048754720552,0.015798019591141396,0.01066437274634112,0.23257910906298007,15.17137634408602,253678.0,164861.0,-0.15249095146591163,0.6065964956706509,0.45410554420473837,0.6065964956706491
West Virginia,38.71626293256997,W1 2020冬-2021春,0.01708760381316189,0.0233616298811545,0.01678670804181791,4.506726574500768,20.129333333333335,117278.0,51028.0,-0.14748787913394068,1.1849210714286986,1.0374331922947562,1.1849210714286986
Wisconsin,43.712786614597164,W1 2020冬-2021春,0.010766703836532955,0.011930341361982325,0.009892194450752768,-2.076723502304147,19.625720430107528,398172.0,132567.0,-0.008957034279258203,1.1082318443790093,1.0992748100997503,1.1082318443790093
Wyoming,42.7794419243857,W1 2020冬-2021春,0.01229889333209337,0.008126858275520317,0.013431916204559458,-4.937476190476191,17.900094086021504,43012.0,18752.5,0.16310523824935697,1.2122760385822708,1.3753812768316287,1.2122760385822708
Alabama,33.06935820714117,W2 2021冬-2022春,0.007459851493697116,0.015788317389863454,0.004010803877110415,10.605875576036867,24.342623655913975,463280.0,244977.5,-0.0645954680773988,0.6418174523922584,0.5772219843148605,0.6418174523922566
Alaska,61.5692043399056,W2 2021冬-2022春,0.003530789213713366,0.006943698002880667,0.002833232771059052,-5.983235023041475,12.55149193548387,109324.0,42318.0,-0.22810501459099264,0.954050608882385,0.7259455942913924,0.9540506088823868
Arizona,33.32551393530557,W2 2021冬-2022春,0.00943837381304576,0.014016426784833351,0.005019277224079732,15.87221812596006,31.92593548387097,838280.0,240561.0,0.11802573593468679,1.2491547519992547,1.3671804879339415,1.249154751999253
Arkansas,34.01505580790345,W2 2021冬-2022春,0.008604753727631862,0.015129215725404111,0.008446544085260002,9.855468509984638,24.96655913978495,319707.0,138069.5,-0.272877722651625,0.8528431038067925,0.5799653811551675,0.8528431038067907
California,35.366595098919404,W2 2021冬-2022春,0.0038260933590685228,0.009980901928041536,0.002769770217112662,12.142903225806453,29.637956989247314,4183118.0,1487030.5,-0.31787463927873283,1.107611134700825,0.7897364954220922,1.107611134700825
Colorado,39.51493622068787,W2 2021冬-2022春,0.004280528575848823,0.011941319116874237,0.003529967665125587,0.7248894009216589,20.01089247311828,662535.0,186902.5,-0.41657014477381527,1.277640022985807,0.8610698782119943,1.277640022985807
Connecticut,41.37844392575823,W2 2021冬-2022春,0.005925925925925926,0.009958522460478948,0.0035927625313825645,2.3423671274961597,20.00004301075269,333450.0,94862.0,-0.009338114360797789,1.376643945881023,1.3673058315202251,1.376643945881023
Delaware,39.133656095396745,W2 2021冬-2022春,0.006419301454577127,0.013691434974437986,0.004259275274582721,5.9034608294930875,22.638236559139784,114810.0,37405.0,-0.17362543364065175,1.150257681468311,0.9766322478276601,1.150257681468311
District of Columbia,38.90417772999957,W2 2021冬-2022春,0.0018858574456955648,0.004308023694130318,0.001881750780926574,5.438021505376344,22.50318817204301,72646.0,19785.0,-0.4119583387936654,1.3632519165401416,,
Florida,27.573776588401255,W2 2021冬-2022春,0.00579165360187258,0.016428652423609767,0.006491711792821301,19.6503133640553,26.405440860215055,2194192.0,1278876.5,-0.5783587349568178,0.5413499100342793,-0.03700882492253932,0.5413499100342811
Georgia,32.186013835788614,W2 2021冬-2022春,0.008663666682845315,0.016105606974707906,0.006136918626252688,13.754231950844854,25.650333333333336,865338.0,434395.0,-0.13760707977443687,0.6943539014659947,0.5567468216915596,0.6943539014659947
Hawaii,20.692486293324656,W2 2021冬-2022春,0.0025881405647897853,0.00851063829787234,0.002380199713632222,23.392970814132106,24.36040860215054,156483.0,76454.5,-0.5533109822011495,0.8066906423354929,,
Idaho,44.062344729583536,W2 2021冬-2022春,0.00702425727652771,0.01861740303734964,0.005357895370537596,-5.590620583717358,11.217225806451614,152614.0,59749.5,-0.35196453296409214,0.9517169532364953,0.5997524202724005,0.9517169532364935
Illinois,41.19841161920047,W2 2021冬-2022春,0.00633492799264519,0.011779348357558785,0.0029365160826779232,0.8352995391705068,21.49737634408602,1372707.0,457994.5,0.07429258122590454,1.1676774835140051,1.2419700647399115,1.1676774835140051
Indiana,40.08967303929022,W2 2021冬-2022春,0.00944086024734213,0.011892370360049503,0.005380039235142307,1.7402227342549925,21.279,666041.0,231861.5,0.16575074629917275,1.056588272104781,1.2223390184039538,1.0565882721047828
Iowa,41.95646209273208,W2 2021冬-2022春,0.008232628676133088,0.009322004746998727,0.006293736594666031,-1.3603302611367127,21.42620430107527,272331.0,89763.5,0.07213903805116839,1.110243632381076,1.1823826704322435,1.110243632381076
Kansas,38.43880632992502,W2 2021冬-2022春,0.005633701950908017,0.011386861313868613,0.009766605064437564,4.517428571428572,23.83397311827957,335126.0,90516.0,-0.6269477809849375,1.3137380909074174,0.6867903099224826,1.3137380909074174
Kentucky,37.751990303875296,W2 2021冬-2022春,0.008241632399939395,0.011455522880708042,0.00524989169390729,5.46347311827957,22.347322580645162,567606.0,250563.5,0.06085872707613671,0.8178043325718285,0.8786630596479643,0.8178043325718285
Louisiana,30.71736722204497,W2 2021冬-2022春,0.005213619129403673,0.013917262512768131,0.0037969615103162296,13.655437788018435,25.95029032258065,473951.0,249615.5,-0.332391295501564,0.6496443979802056,0.31725310247864336,0.6496443979802038
Maine,44.43607672355733,W2 2021冬-2022春,0.007648387072249127,0.010251598554350847,0.006517941136943959,-2.4448433179723503,18.291849462365594,131531.0,36711.0,-0.06650131435775819,1.3000893532617859,1.2335880389040277,1.3000893532617859
Maryland,39.13330786841944,W2 2021冬-2022春,0.007316115202740936,0.02116813242444578,0.004370729385489178,4.984118279569893,22.085516129032257,450649.0,151719.0,-0.2736339058345436,1.1963313711501264,0.9226974653155846,1.1963313711501264
Massachusetts,38.45458355915479,W2 2021冬-2022春,0.005278453165241563,0.008651954008033957,0.004917658990127247,15.035064516129031,23.525107526881726,846839.0,208408.5,-0.21167580361632243,1.4939918559998748,1.2823160523835533,1.4939918559998766
Michigan,42.12277369271249,W2 2021冬-2022春,0.009972869910411374,0.014616310154168833,0.007005979703623169,0.1646728110599077,20.531870967741934,1112418.0,311909.0,-0.01458263624530165,1.3238977530033065,1.3093151167580075,1.3238977530033083
Minnesota,45.198362871237634,W2 2021冬-2022春,0.005394080996884735,0.008811223961798318,0.004235571260306242,-6.000539170506913,20.125645161290322,642000.0,173766.0,-0.12447004342405332,1.332025146778017,1.2075551033539647,1.3320251467780189
Mississippi,32.63286564690713,W2 2021冬-2022春,0.007590270121278941,0.015286638639273856,0.003849411040110863,11.208929339477725,25.010494623655916,290240.0,153192.0,-0.010582477779151667,0.6507207569865479,0.6401382792073971,0.6507207569865479
Missouri,38.442382193754945,W2 2021冬-2022春,0.013359553914572195,0.012911856597612525,0.00537288717817727,4.788924731182796,23.226032258064517,556306.0,230518.5,0.4724760684534486,0.8810995524832386,1.353575620936688,0.8810995524832386
Montana,46.80225530131097,W2 2021冬-2022春,0.007393390412375398,0.015065378055713473,0.00500693896432556,-4.608301075268817,13.489677419354837,96708.0,39482.5,-0.16102559165710328,0.8982409738765558,0.7372153822194543,0.8982409738765558
Nebraska,41.06418080842873,W2 2021冬-2022春,0.005633379457599361,0.014842459730176094,0.00583653864554031,1.504930875576037,22.48320430107527,192957.0,49440.0,-0.5021054277631007,1.363333448771769,0.8612280210086674,1.363333448771769
Nevada,36.67590885162251,W2 2021冬-2022春,0.010065002382571941,0.018511347644997685,0.005596275367838516,12.380070660522273,32.04932258064516,274913.0,117269.0,-0.011178301102429344,0.856721798772023,0.8455434976695937,0.8567217987720213
New Hampshire,42.919692985787975,W2 2021冬-2022春,0.004761904761904762,0.007800803719171066,0.0053503752693765325,0.5444393241167436,19.683688172043013,170100.0,32876.5,-0.30504898751693776,1.6703105159940712,1.3652615284771343,1.6703105159940748
New Jersey,40.418263788370275,W2 2021冬-2022春,0.005104457033240416,0.011026584555155167,0.0026042862210721813,4.082382488479263,22.00317204301075,1000890.0,318278.5,-0.04861979836695962,1.2933486470425901,1.2447288486756314,1.293348647042592
New Mexico,34.22559203172522,W2 2021冬-2022春,0.008955322296815565,0.015228518203685952,0.00980758453203811,6.4991935483870975,21.569268817204303,242649.0,75822.5,-0.31091491731870047,1.2012964267070956,0.890381509388396,1.2012964267070974
New York,41.33499323866982,W2 2021冬-2022春,0.004522708157252978,0.008564642976966342,0.003975069005057748,1.4980675883256527,20.049881720430108,2436151.0,665862.0,-0.2547313130775457,1.4001153344530977,1.1453840213755502,1.4001153344530977
North Carolina,35.5443369351402,W2 2021冬-2022春,0.004137698724137212,0.011135082796320582,0.004184495868319957,9.151983102918585,23.619838709677417,1151848.0,482556.5,-0.500603716185716,0.8770638091302345,0.37646009294451765,0.8770638091302345
Ohio,40.39834667583883,W2 2021冬-2022春,0.009953222868110484,0.01526956623543874,0.0035505766888745613,1.7216159754224272,20.364322580645158,1127474.0,394174.0,0.3014105298829657,1.0598967838193598,1.3613073137023228,1.059896783819358
Oklahoma,35.589254707587955,W2 2021冬-2022春,0.009425092478421701,0.021890487126798017,0.01086449466916363,8.516672811059909,26.62556451612903,389280.0,156686.5,-0.49240058834840905,0.9116220106132538,0.4192214222648474,0.9116220106132538
Oregon,44.66039539962666,W2 2021冬-2022春,0.0075582646955608835,0.011442971041434297,0.006104977949442251,1.2046973886328725,14.024752688172043,339099.0,159353.5,-0.10059845094258879,0.7591035167982607,0.658505065855671,0.7591035167982607
Pennsylvania,40.47103564303458,W2 2021冬-2022春,0.009708276859996385,0.013735216925262899,0.00618028755376666,2.818572964669739,21.223956989247313,1200419.0,357547.5,0.05231484962600508,1.2347356699271153,1.2870505195531212,1.2347356699271153
Puerto Rico,17.84316234446089,W2 2021冬-2022春,0.0031380187199047775,0.015093727176823826,0.0022139605824456044,25.895728110599077,27.40855913978495,295728.0,234451.0,-0.6109395147099894,0.7208963606727252,0.1099568459627367,0.720896360672727
Rhode Island,39.0407267199561,W2 2021冬-2022春,0.0034422650764061873,0.006907962771458118,0.002303462624461287,12.721746543778801,22.49762365591398,181857.0,39003.5,-0.1474144182539403,1.6176271003431442,1.470212682089203,1.6176271003431424
South Carolina,34.0646144999731,W2 2021冬-2022春,0.006371412358928734,0.01341814750634133,0.00272025046834501,11.305933947772658,24.9155376344086,570988.0,256264.5,0.053155144270683685,0.8050144879330325,0.8581696322037189,0.8050144879330361
South Dakota,44.019343828825924,W2 2021冬-2022春,0.007213138562455371,0.008953324546652729,0.005518061038244408,-1.8517557603686636,21.39083064516129,82627.0,22781.0,0.025878434220228286,1.2889931432483372,1.3148715774685655,1.2889931432483372
Tennessee,34.318710119315035,W2 2021冬-2022春,0.012627511445375852,0.009757430887013386,0.005504492873704967,9.882407066052227,24.068172043010755,738071.0,349594.5,0.5440809908039359,0.7532759022109534,1.2973568930148893,0.7532759022109534
Texas,30.47745530398597,W2 2021冬-2022春,0.005937971172008546,0.01601944125302588,0.0023680547345129306,13.84610906298003,27.86105376344086,2440059.0,1161234.0,-0.03656842546965233,0.7425412615569353,0.7059728360872839,0.7425412615569336
Utah,40.2422809672315,W2 2021冬-2022春,0.003470532218812824,0.007456980687409486,0.0026562926820078558,-4.1632642089093705,14.020397849462366,378040.0,108667.0,-0.24873305101271992,1.2469774074800526,0.9982443564673291,1.2469774074800508
Vermont,42.80521247210115,W2 2021冬-2022春,0.0029039347007115946,0.008166517279155463,0.004300844040642976,1.73158064516129,19.037767025089607,76448.0,14321.0,-0.7133603034341309,1.7216647443373443,1.0083044409032116,1.7216647443373407
Virginia,37.799101309493665,W2 2021冬-2022春,0.007568671719615116,0.01230778141380209,0.004586656715953792,6.9036374807987695,23.373139784946236,744120.0,296544.0,0.007326049705382864,0.967602116272321,0.9749281659777065,0.9676021162723245
Washington,47.214833468969495,W2 2021冬-2022春,0.004853723313091205,0.01066437274634112,0.005197018238295705,0.21672964669738884,15.25605376344086,729337.0,286326.5,-0.42775068684700823,0.9411855278802985,0.5134348410332912,0.9411855278802967
West Virginia,38.71626293256997,W2 2021冬-2022春,0.009305753495207271,0.01678670804181791,0.005757191456810999,4.57178801843318,20.3972688172043,225237.0,93342.5,-0.05488570911010804,0.8829558176378445,0.8280701085277347,0.8829558176378463
Wisconsin,43.712786614597164,W2 2021冬-2022春,0.006525299408226772,0.009892194450752768,0.0034019052231548277,-3.2476190476190476,19.828795698924733,702803.0,202873.5,0.11764601783852591,1.2780600500191728,1.3957060678576987,1.2780600500191728
Wyoming,42.7794419243857,W2 2021冬-2022春,0.008648892565712782,0.013431916204559458,0.004262067598374468,-3.339202764976958,16.980397849462367,53186.0,26319.0,0.13373724789743857,0.7314944717844316,0.8652317196818693,0.7314944717844298
