region,lat,winter,cfr_w,cfr_s1,cfr_s2,temp_w,temp_s,cases_w,cases_s,penalty_cfr,penalty_cases,penalty_deaths
Moldova,47.4116,W1 2020冬-2021春,0.02278195342442656,0.028426086071828262,0.0302835495350706,1.7138218125960063,19.136333333333337,154201.0,46350.0,-0.252987240269094,1.203857136547784,0.9508698962786895
Montenegro,42.708678,W1 2020冬-2021春,0.013858967849938938,0.021028951486697967,0.014130753444737614,6.9642119815668195,21.769788530465952,72877.0,22167.0,-0.21819430276888863,1.3616088415150625,1.1434145387461738
Morocco,31.7917,W1 2020冬-2021春,0.013403703075306935,0.024180156001006457,0.012986520380634485,12.96126113671275,26.271655913978492,277013.0,270526.0,-0.27919109358609884,0.21124552403246533,-0.06794556955363262
Mozambique,-18.665695,W1 2020冬-2021春,0.01246572838603546,0.008732593816379515,0.013563349256243348,26.790835637480804,21.11054569892473,54710.0,44640.0,0.13576630561176906,0.7375195718756284,0.8732858774873966
Nepal,28.1667,W1 2020冬-2021春,0.01695662781750277,0.010133744855967079,0.011236050301563553,16.790674347158216,25.3065376344086,106566.0,274817.0,0.46315962119952303,-0.586405068960719,-0.12324544776119684
Netherlands,51.62419146215896,W1 2020冬-2021春,0.008836467553595701,0.012772679909918995,0.001802050488517031,5.9158049155145935,16.566924731182795,934310.0,301833.5,0.6107703564359808,1.4725565778081648,2.0833269342441447
Nigeria,9.082,W1 2020冬-2021春,0.008946600291889081,0.016058753250404106,0.01925299368069045,27.12925806451613,24.29767741935484,100038.0,48792.5,-0.6756867151781121,0.7320287997304895,0.05634208455237921
North Macedonia,41.6086,W1 2020冬-2021春,0.0311731843575419,0.04548207364341085,0.04455202050273111,5.590121351766512,22.581139784946238,98450.0,27570.5,-0.36742963494040604,1.3605034655723056,0.9930738306318991
Norway,60.472,W1 2020冬-2021春,0.005650314199714844,0.00437238112588814,0.0014647990478806189,-4.506740399385561,9.769215053763443,75748.0,40975.0,0.8031982516018541,1.307648593158424,2.1108468447602764
Oman,21.512583,W1 2020冬-2021春,0.01252679528403001,0.011492461319450939,0.01690252995041442,24.535542242703535,36.555354838709675,44784.0,103376.5,-0.10670732470260891,-0.834136170210229,-0.9408434949128379
Pakistan,30.3753,W1 2020冬-2021春,0.026657934098613115,0.019121659223867632,0.01939817442918253,12.54925806451613,27.9660752688172,338961.0,357855.5,0.32508649937230905,-0.03841929670049282,0.28666720267181844
Panama,8.538,W1 2020冬-2021春,0.014675800282678491,0.021741794970913515,0.0095770307303705,18.77979723502304,19.65089247311828,221453.0,104300.0,0.016897876497043995,0.7530818942350042,0.7699797707320473
Paraguay,-23.4425,W1 2020冬-2021春,0.025805046144096327,0.030598636767756593,0.04485598982807231,27.025354838709678,21.640817204301076,151482.0,110691.0,-0.3616362351893332,0.5709700382845213,0.20933380309518768
Peru,-9.19,W1 2020冬-2021春,0.1096654934191762,0.09073273859306756,0.054589474804448465,22.63252073732719,17.615096774193546,648627.0,575326.0,0.4435550928689458,0.1839521511975164,0.6275072440664644
Philippines,12.879721,W1 2020冬-2021春,0.022329283962472617,0.019462015923167746,0.014197629629237835,26.216677419354834,28.19794623655914,366559.0,907856.0,0.2951291553094433,-0.6138083090298334,-0.3186791537203888
Poland,51.91940000000001,W1 2020冬-2021春,0.02561784515050133,0.03661126441751338,0.03140199601493096,1.7470737327188939,17.1462688172043,1958986.0,96783.0,-0.2803245263049057,3.025603834925324,2.745279308620418
Portugal,39.3999,W1 2020冬-2021春,0.019293313326759185,0.018852605105253776,0.0047253700823932715,11.519339477726573,21.48466666666667,680443.0,141641.5,0.714960081921483,1.836727304059531,2.5516873859810136
Qatar,25.3548,W1 2020冬-2021春,0.0034804252446844416,0.0018513408870415038,0.0021619179761866347,21.04714592933948,35.111000000000004,47408.0,71671.0,0.5537015030737464,-0.21887137871930662,0.33483012435443893
Romania,45.9432,W1 2020冬-2021春,0.023721509450934975,0.04256407588527035,0.07657382443120352,1.4255576036866358,17.09158064516129,711464.0,146867.5,-0.8782507462679368,1.601394838031652,0.7231440917637144
Russia,61.52401,W1 2020冬-2021春,0.024063640616392084,0.020376754320441302,0.0405859756583001,-5.173265745007681,17.104784946236556,2887967.0,1857325.0,-0.17820665525361257,0.5420480068279847,0.36384135157437036
Saudi Arabia,23.885942,W1 2020冬-2021春,0.025675833820947923,0.015661275220296807,0.011936411062564056,18.76827803379416,33.77954838709677,42725.0,220811.5,0.6301579309258645,-1.5493658084743664,-0.9192078775485015
Serbia,44.0165,W1 2020冬-2021春,0.00889925258560586,0.022125336158422295,0.010216612790771375,4.392519201228879,19.76025806451613,553642.0,138487.0,-0.5244019483066742,1.950754347942997,1.4263523996363237
Slovakia,48.669,W1 2020冬-2021春,0.016449271895971472,0.008260561718196837,0.011989501729828609,-1.7268095238095238,13.916311827956989,648053.0,29384.0,0.5025192141509063,3.4465282641806567,3.949047478331563
Slovenia,46.1512,W1 2020冬-2021春,0.017374996552580048,0.021026894865525673,0.005897648477539946,4.374557603686635,19.36500358422939,181295.0,28581.0,0.44485417577105046,2.510028312651796,2.9548824884228484
South Africa,-30.5595,W1 2020冬-2021春,0.04022705587057329,0.02747453237065794,0.025060122803379895,21.21273425499232,12.133236559139785,822705.0,995077.0,0.42727113594766575,-0.13331108024683402,0.2939600557008326
Spain,40.463667,W1 2020冬-2021春,0.016555683943440504,0.01355278334080068,0.005213886415045428,8.07942549923195,22.82579569892473,2098675.0,995383.5,0.6777707488015636,0.854434554604298,1.5322053034058616
Sweden,60.128161,W1 2020冬-2021春,0.010957619858610409,0.028851281187729786,0.0034582389754688144,1.7090184331797231,14.289666666666667,680531.0,125272.0,0.09257814503592687,1.7952117702007708,1.8877899152366986
Switzerland,46.8182,W1 2020冬-2021春,0.013956985541753474,0.0100016880486158,0.002810592663632483,-1.5640660522273424,10.79958064516129,446873.0,102042.5,0.9679055100917449,1.922063494071221,2.889969004162965
Tunisia,33.886917,W1 2020冬-2021春,0.037285342807857676,0.0400521388790141,0.03263488171708062,14.784648233486942,29.553989247311826,194205.0,207474.5,0.03081840272578118,0.8625936121436908,0.8934120148694724
Turkey,38.9637,W1 2020冬-2021春,0.008415213057245272,0.026524370272953103,0.009698823087758664,2.9898310291858676,19.736956989247314,2941815.0,1265969.0,-0.64499309909188,1.4639329689578542,0.8189398698659733
US,40.0,W1 2020冬-2021春,0.014412936648106611,0.01997891339080786,0.013351257968515854,3.678542242703533,22.049225806451613,21403133.0,8618295.5,-0.1250178169552667,0.9519002186939378,0.8268824017386702
Ukraine,48.3794,W1 2020冬-2021春,0.02369768703152073,0.027024112919035483,0.03756069310487231,0.4694347158218126,19.173956989247312,1325699.0,306635.5,-0.29596637321329045,1.5233972255667982,1.227430852353507
United Arab Emirates,23.424076,W1 2020冬-2021春,0.0030807596977023553,0.0028760601647309352,0.0022340050798123805,21.704511520737327,35.17027956989247,328815.0,148732.5,0.19506755480175286,0.9068391353495517,1.1019066901513037
United Kingdom,55.22978733969726,W1 2020冬-2021春,0.024058118056637125,0.041940652947502904,0.003843639806425705,3.439503840245776,12.398978494623655,3345191.0,1844346.0,0.6391347997887236,1.2356525256431805,1.874787325431905
Uzbekistan,41.377491,W1 2020冬-2021春,0.002513245482950686,0.009528512381579429,0.007450022265817757,1.056048387096774,27.288279569892474,14722.0,68882.5,-1.2096778750416366,-1.521331869533121,-2.731009744574757
Venezuela,6.4238,W1 2020冬-2021春,0.01600373809941008,0.009934616053162898,0.013311148086522463,26.33991397849462,25.56698924731183,68484.0,123037.0,0.3305087684144734,-0.5023996842396361,-0.1718909158251618
West Bank and Gaza,31.9522,W1 2020冬-2021春,0.013112114937537401,0.010747509568832221,0.010740858149812594,12.075944700460829,23.662137096774195,188833.0,73352.5,0.19917208331877045,1.0657334022418201,1.2649054855605897
Zambia,-13.133897,W1 2020冬-2021春,0.012252382407690384,0.023135194158192863,0.020364379363187468,21.32479262672811,19.739301075268816,71986.0,66056.5,-0.5718507395084034,0.5511001842897087,-0.020750555218694622
Zimbabwe,-19.015438,W1 2020冬-2021春,0.04523934771173067,0.028977507934317647,0.03323142076207556,22.02095852534562,18.346767025089605,28515.0,49905.0,0.3769593440237857,0.09619172266042852,0.4731510666842169
Afghanistan,33.93911,W2 2021冬-2022春,0.01753733079034284,0.046809670016452025,0.005957949677482889,-8.140920122887866,9.93052688172043,21497.0,57869.0,0.048923689979674556,-0.7168099360060936,-0.667886246026419
Albania,41.1533,W2 2021冬-2022春,0.0052162893060411645,0.010607621009268795,0.0016928011404134,8.138769585253456,23.845497311827955,88377.0,47480.0,0.2078076170551313,0.6381403054664823,0.8459479225216144
Algeria,28.0339,W2 2021冬-2022春,0.014404160826761681,0.03047347109574036,0.0009485416172634575,16.47463748079877,35.863021505376345,59219.0,42734.0,0.9855036654811373,1.1629088845483544,2.148412550029491
Argentina,-38.4161,W2 2021冬-2022春,0.0031919626662797298,0.018602445494461817,0.0018767978119744102,22.140689708141323,12.09147311827957,3749104.0,1457864.5,-0.6157940581895573,1.1356592723888994,0.5198652141993421
Armenia,40.0691,W2 2021冬-2022春,0.011769548045852198,0.03355028159446015,0.003922167889160554,-8.177344086021506,11.32373835125448,114193.0,32632.5,0.025670626439290523,1.3389939858881217,1.3646646123274113
Australia,-33.78229959370005,W2 2021冬-2022春,0.0011340511643167653,0.009096453550990749,0.0017431426164542679,23.821167434715818,11.661344086021504,4401036.0,2181787.0,-1.255990779011114,2.035669415009089,0.7796786359979739
Austria,47.5162,W2 2021冬-2022春,0.0015779253378051703,0.007492091681003385,0.001091156510932991,-1.0344193548387097,13.196655913978494,3019788.0,541458.0,-0.5944321804692452,2.162485148589383,1.5680529681201385
Azerbaijan,40.1431,W2 2021冬-2022春,0.007994258564180502,0.012075755644960648,0.007288423436173224,6.882964669738864,27.87746594982079,260562.0,96528.5,-0.1600199132558897,1.339701311262802,1.1796813980069114
Bahrain,26.0275,W2 2021冬-2022春,0.0002926522604677378,0.006094391732825128,0.0003933734455043673,19.08796082949309,34.6577311827957,276779.0,104988.0,-1.6659567416045427,0.9715157023425345,-0.6944410392620073
Bangladesh,23.685,W2 2021冬-2022春,0.0030729927389421996,0.019442028467115725,0.003903125258599288,20.66883102918587,28.247602150537634,382038.0,434642.5,-1.0419554393064692,0.4633967463197095,-0.5785586929867579
Belgium,50.8333,W2 2021冬-2022春,0.0019077271986244768,0.004027873196584552,0.0023993099166695693,5.859150537634409,16.80177419354839,2490398.0,371391.0,-0.4882972424349221,1.954889448957628,1.466592206522705
Bolivia,-16.2902,W2 2021冬-2022春,0.007323121132766332,0.025982014406775354,0.0014413049466766362,25.72331797235023,23.079709677419352,388359.0,200000.5,0.1795598907256144,0.6637454163048453,0.843305307030457
Bosnia and Herzegovina,43.9159,W2 2021冬-2022春,0.028806181835966158,0.0598942556589745,0.017633753404422286,-3.4566758832565285,11.88968817204301,122682.0,28988.5,-0.12060772588119528,1.4756911026961568,1.355083376814962
Botswana,-22.3285,W2 2021冬-2022春,0.002287021154945683,0.012185718821341639,0.0043621061274761366,25.076646697388632,17.161125448028674,118932.0,75886.0,-1.1593596724855706,0.8512206490031229,-0.3081390234824477
Brazil,-14.235,W2 2021冬-2022春,0.006120403660051038,0.02341452701672779,0.005162290071131514,21.77817665130568,18.00163440860215,8137045.0,5490773.0,-0.585740415972487,0.42069313581075285,-0.1650472801617333
Brunei,4.5353,W2 2021冬-2022春,0.0010093488872342186,0.011211093081575453,0.0005861664712778429,25.24573732718894,26.011532258064516,120870.0,6801.5,-0.9320706895221162,2.877577883552263,1.9455071940301458
Bulgaria,42.7339,W2 2021冬-2022春,0.017868094871474616,0.054866948927205415,0.007105176072102938,0.16270046082949308,15.961215053763443,536431.0,100262.0,-0.09985063031032837,1.6774571911864555,1.5776065608761272
Burma,21.9162,W2 2021冬-2022春,0.0036677009164768548,0.04746637448289386,0.0041331802525832375,24.19468817204301,29.14245698924731,111514.0,164984.5,-1.3399693386761777,0.7457904224334193,-0.5941789162427584
Canada,52.18975974959941,W2 2021冬-2022春,0.005173064578831741,0.008795571348269493,0.010753629276945339,-3.93626113671275,18.984881720430106,1769744.0,456324.0,-0.6312805470730032,1.3634819812783014,0.7322014342053009
Chile,-35.6751,W2 2021冬-2022春,0.010815997405241772,0.020503531651093487,0.0034898036551447155,19.315626728110598,10.872075268817204,1775888.0,760847.5,0.24580496823530584,0.9351063115618832,1.1809112797971881
China,23.65995342661174,W2 2021冬-2022春,0.007182981712666492,0.005334281650071123,0.001207843433294959,15.754963133640553,26.93210752688172,1264099.0,375127.0,1.0402192221372903,2.7713087980854247,3.811528020222715
Colombia,4.5709,W2 2021冬-2022春,0.010776616607961541,0.020614496987680406,0.009287161454088167,12.949341013824883,12.660494623655914,1082529.0,1156129.0,-0.24993510361934135,0.47815939979545874,0.22822429617611917
Costa Rica,9.7489,W2 2021冬-2022春,0.004059690358952657,0.011131105215616265,0.0020236569465000654,16.74379569892473,18.59569892473118,278839.0,266606.5,-0.1562181481504359,0.04635990228727849,-0.10985824586315651
Croatia,45.1,W2 2021冬-2022春,0.00868599998727792,0.015315327723222279,0.009998180494905386,0.5965545314900152,15.328612903225807,628828.0,91263.5,-0.3539160997643167,1.9514506871908939,1.5975345874265754
Cuba,21.521757,W2 2021冬-2022春,0.0016415492754042406,0.00945089078927394,0.0004828585224529213,23.961448540706606,27.053774193548385,138284.0,386396.0,-0.26339823300126675,1.2416305300589183,0.9782322970576534
Cyprus,35.1264,W2 2021冬-2022春,0.0013139490526851184,0.0040043751506275375,0.0012433425501512424,12.32200614439324,27.500999999999998,306709.0,80857.5,-0.5295583078680819,1.3919357659972267,0.8623774581291448
Czechia,49.8175,W2 2021冬-2022春,0.0034636157561308907,0.00983023497060809,0.0044328647162061915,2.3374024577572965,16.272451612903225,2303662.0,168538.0,-0.6449413779336952,2.8782031290562617,2.2332617511225665
Denmark,56.37399668911018,W2 2021冬-2022春,0.001206037555140118,0.0017474680012076742,0.005112670126148983,3.9142304147465437,14.444247311827956,2714675.0,146090.0,-0.9076046024803928,2.9549623817438135,2.0473577792634208
Dominican Republic,18.7357,W2 2021冬-2022春,0.0009676450066971221,0.0053413489609238154,0.0002572583608967291,18.50114592933948,20.276064516129033,196353.0,59848.0,-0.1917919034535318,1.3645931424924012,1.1728012390388685
Ecuador,-1.8312,W2 2021冬-2022春,0.00705721657307634,0.10002727662393329,0.002200146179203771,19.029325652841784,18.288698924731186,342628.0,131198.5,-0.7429326384798687,0.9601754448320765,0.21724280635220783
El Salvador,13.794200000000002,W2 2021冬-2022春,0.007852193995381063,0.03772403982930299,0.0024939540507859736,24.99647465437788,24.21818817204301,47630.0,37423.0,-0.21129050523537618,0.24302529220971003,0.03173478697433385
Estonia,58.59530000000001,W2 2021冬-2022春,0.0021885823892254406,0.005987499269817162,0.005637583892617449,-1.2662703533026114,15.05005376344086,362335.0,32019.0,-0.9763106899625411,2.4286469323265543,1.452336242364014
Ethiopia,9.145,W2 2021冬-2022春,0.007916551137287148,0.025568954574304106,0.0026522853859075237,22.61545161290322,24.61087634408602,104591.0,55427.0,-0.03944464234222966,0.8506112093074645,0.8111665669652348
