region,epoch,cfr_cold,cfr_warm,confirmed_cold,confirmed_warm,deaths_cold,deaths_warm,months_cold,months_warm,cfr_ratio,lag
Argentina,E2021,0.003390045727228298,0.0031919626662797298,677277.0,3749104.0,2296.0,11967.0,5.0,5.0,1.0620568226067117,21
Armenia,E2020,0.019576760741446715,0.029863089221721952,102826.0,32649.0,2013.0,975.0,5.0,5.0,0.6555504219974295,21
Armenia,E2021,0.011769548045852198,0.025632779082108512,114193.0,31093.0,1344.0,797.0,5.0,5.0,0.45916004691302686,21
Australia,E2021,0.0017261418483868857,0.0011340511643167653,4141027.0,4401036.0,7148.0,4991.0,5.0,5.0,1.5221022672524998,21
Austria,E2020,0.021024011380453612,0.009313564225022972,435835.0,88151.0,9163.0,821.0,5.0,5.0,2.2573539917154277,21
Austria,E2021,0.0015779253378051703,0.0014240483626433017,3019788.0,836348.0,4765.0,1191.0,5.0,5.0,1.108056003713416,21
Azerbaijan,E2020,0.015151808722946658,0.014419215886690517,206444.0,109576.0,3128.0,1580.0,5.0,5.0,1.0508067041934195,21
Azerbaijan,E2021,0.007994258564180502,0.008299326540319956,260562.0,79886.0,2083.0,663.0,5.0,5.0,0.9632418396050129,21
Bahrain,E2020,0.00428343949044586,0.005921500812241262,62800.0,114498.0,269.0,678.0,5.0,5.0,0.7233705822670651,21
Bahrain,E2021,0.0002917447053738654,0.0004170299882473367,277640.0,105508.0,81.0,44.0,5.0,5.0,0.6995772812405862,21
Bangladesh,E2020,0.021280775596603328,0.019837897695490606,203611.0,791969.0,4333.0,15711.0,5.0,5.0,1.0727334077058328,21
Bangladesh,E2021,0.0030729927389421996,0.006468903865628383,382038.0,114548.0,1174.0,741.0,5.0,5.0,0.47504071830006894,21
Belarus,E2020,0.006107690585469607,0.011050917565711287,223325.0,129582.0,1364.0,1432.0,5.0,5.0,0.552686285926203,21
Belarus,E2021,0.005431139822198439,0.008228226518235914,362539.0,70246.0,1969.0,578.0,5.0,5.0,0.6600620206750026,21
Belgium,E2020,0.018412528904029796,0.005728066206605725,453224.0,227651.0,8345.0,1304.0,5.0,5.0,3.214440657616018,21
Belgium,E2021,0.0019077271986244768,0.002616438722470313,2490398.0,486157.0,4751.0,1272.0,5.0,5.0,0.7291312356145281,21
Bolivia,E2020,0.028155056834742058,0.02929110474995025,205860.0,130654.0,5796.0,3827.0,5.0,5.0,0.9612152588676218,21
Bolivia,E2021,0.0024437074533077328,0.007323121132766332,206244.0,388359.0,504.0,2844.0,5.0,5.0,0.33369753265089236,21
Bosnia and Herzegovina,E2020,0.04882211216704591,0.06420055029043106,119536.0,22897.0,5836.0,1470.0,5.0,5.0,0.7604625185638437,21
Bosnia and Herzegovina,E2021,0.028806181835966158,0.03273277056822477,122682.0,39685.0,3534.0,1299.0,5.0,5.0,0.8800410517015528,21
Botswana,E2020,0.014148405838683068,0.019665120761308198,111532.0,33206.0,1578.0,653.0,5.0,5.0,0.7194670203358499,21
Botswana,E2021,0.0032485239371161643,0.002287021154945683,42173.0,118932.0,137.0,272.0,5.0,5.0,1.4204170915040428,21
Brazil,E2020,0.02328256967288155,0.029462210141151725,7012628.0,7225629.0,163272.0,212883.0,5.0,5.0,0.7902519723176272,21
Brazil,E2021,0.007074645754618439,0.006120403660051038,4628783.0,8137045.0,32747.0,49802.0,5.0,5.0,1.1559116273320187,21
Brunei,E2021,0.0010059200870698043,0.0006521817896351405,121282.0,82799.0,122.0,54.0,5.0,5.0,1.5423921720239393,21
Bulgaria,E2020,0.044163166993916265,0.054229469505980794,289789.0,55929.0,12798.0,3033.0,5.0,5.0,0.8143757885930574,21
Bulgaria,E2021,0.017868094871474616,0.024275835023868597,536431.0,132601.0,9585.0,3219.0,5.0,5.0,0.7360445007929188,21
Burma,E2020,0.016538873038516404,0.05524323681196924,89728.0,268956.0,1484.0,14858.0,5.0,5.0,0.2993827659811023,21
Burma,E2021,0.0036677009164768548,0.019066912947625574,111514.0,67132.0,409.0,1280.0,5.0,5.0,0.19235945150384703,21
Canada,E2020,0.01631868525991674,0.009679932967523808,752818.0,306717.0,12285.0,2969.0,5.0,5.0,1.685826267048125,21
Canada,E2021,0.005173064578831741,0.0100221291208048,1769744.0,554473.0,9155.0,5557.0,5.0,5.0,0.51616423181907,21
Chile,E2020,0.021364870498988196,0.021272167523213308,491695.0,485282.0,10505.0,10323.0,5.0,5.0,1.0043579468652513,21
Chile,E2021,0.003561291926495266,0.010815997405241772,965380.0,1775888.0,3438.0,19208.0,5.0,5.0,0.32926153669095304,21
China,E2021,0.007182981712666492,0.0012287295555922684,1264099.0,484240.0,9080.0,595.0,5.0,5.0,5.845860612674995,21
Colombia,E2020,0.025891143400393186,0.02089713230919275,1332193.0,2263947.0,34492.0,47310.0,5.0,5.0,1.2389806896615927,21
Colombia,E2021,0.010776616607961541,0.0114064416997558,1082529.0,255119.0,11666.0,2910.0,5.0,5.0,0.9447833857067149,21
Costa Rica,E2020,0.014111411796653338,0.011423578524966829,106793.0,247208.0,1507.0,2824.0,5.0,5.0,1.2352882037631299,21
Costa Rica,E2021,0.004059690358952657,0.004123224768191517,278839.0,305101.0,1132.0,1258.0,5.0,5.0,0.984591087604781,21
Croatia,E2020,0.02423577250400331,0.016826273915120794,222316.0,48139.0,5388.0,810.0,5.0,5.0,1.4403529044076735,21
Croatia,E2021,0.00868599998727792,0.010943430253051455,628828.0,121991.0,5462.0,1335.0,5.0,5.0,0.7937182205603152,21
Cuba,E2020,0.006069381069381069,0.011102529974640002,68376.0,547713.0,415.0,6081.0,5.0,5.0,0.546666488020706,21
Cuba,E2021,0.0016415492754042406,0.005233211727562874,138284.0,232171.0,227.0,1215.0,5.0,5.0,0.313679124954632,21
Cyprus,E2020,0.006039915966386555,0.004051535531966615,41888.0,49364.0,253.0,200.0,5.0,5.0,1.4907720588235296,21
Cyprus,E2021,0.0013139490526851184,0.0013876361617983764,306709.0,100891.0,403.0,140.0,5.0,5.0,0.9468973848175306,21
Czechia,E2020,0.01805501031547823,0.017647183217729658,1197230.0,94576.0,21616.0,1669.0,5.0,5.0,1.0231100393029773,21
Czechia,E2021,0.0034636157561308907,0.004471659762780765,2303662.0,194335.0,7979.0,869.0,5.0,5.0,0.7745705039904449,21
Denmark,E2020,0.009136158584193633,0.0016659179395028451,184432.0,106848.0,1685.0,178.0,5.0,5.0,5.484158833729895,21
Denmark,E2021,0.001206037555140118,0.0045098546497953805,2714675.0,170072.0,3274.0,767.0,5.0,5.0,0.26742271066204715,21
Dominican Republic,E2020,0.008965149671065716,0.005716772496192115,125709.0,101106.0,1127.0,578.0,5.0,5.0,1.5682187242954502,21
Dominican Republic,E2021,0.0009676450066971221,0.001100901271174001,196353.0,68126.0,190.0,75.0,5.0,5.0,0.8789571163499752,21
Ecuador,E2020,0.09494265711405922,0.029054016180564638,146836.0,160563.0,13941.0,4665.0,5.0,5.0,3.2677980394865362,21
Ecuador,E2021,0.0039048000831440324,0.00705721657307634,134706.0,342628.0,526.0,2418.0,5.0,5.0,0.5533059730717426,21
Egypt,E2020,0.06694087294873964,0.04256462209123841,94576.0,65148.0,6331.0,2773.0,5.0,5.0,1.572688060174717,21
El Salvador,E2020,0.03288025889967638,0.03686635944700461,30900.0,28210.0,1016.0,1040.0,5.0,5.0,0.8918770226537217,21
El Salvador,E2021,0.007852193995381063,0.010123239436619719,47630.0,49984.0,374.0,506.0,5.0,5.0,0.7756602068480771,21
Estonia,E2020,0.010067081039017326,0.004824917594229207,101519.0,20933.0,1022.0,101.0,5.0,5.0,2.086477300888611,21
Estonia,E2021,0.0021885823892254406,0.005432333650428078,362335.0,39946.0,793.0,217.0,5.0,5.0,0.40288070101382234,21
Ethiopia,E2020,0.01664553522912516,0.019248197594989788,110420.0,73929.0,1838.0,1423.0,5.0,5.0,0.8647840997568474,21
Ethiopia,E2021,0.007916551137287148,0.01943086998437552,104591.0,60162.0,828.0,1169.0,5.0,5.0,0.40742134261887886,21
Finland,E2020,0.008539099660708777,0.0033814509922809634,61599.0,42881.0,526.0,145.0,5.0,5.0,2.52527677621278,21
Finland,E2021,0.0030914654015453185,0.006225992317541613,724252.0,249920.0,2239.0,1556.0,5.0,5.0,0.4965417950862506,21
France,E2020,0.016242300481039508,0.007403509384266972,3290790.0,1489834.0,53450.0,11030.0,5.0,5.0,2.1938650493988225,21
France,E2021,0.0014250069842175568,0.0013722822921547258,18534646.0,6180944.0,26412.0,8482.0,5.0,5.0,1.0384211706033486,21
Georgia,E2020,0.01253577679398744,0.017214974243057093,242825.0,244206.0,3044.0,4204.0,5.0,5.0,0.7281902730143902,21
Georgia,E2021,0.005646828852432195,0.007511214660778245,929017.0,143785.0,5246.0,1080.0,5.0,5.0,0.7517863764323732,21
Germany,E2020,0.02914694426492935,0.010546014862760382,2290120.0,608097.0,66750.0,6413.0,5.0,5.0,2.7637875201420155,21
Germany,E2021,0.0021089259370087945,0.0016566841986554533,16545389.0,7719033.0,34893.0,12788.0,5.0,5.0,1.2729800517928376,21
Greece,E2020,0.03647332448159402,0.012111243423646596,224438.0,251089.0,8186.0,3041.0,5.0,5.0,3.011526001564933,21
Greece,E2021,0.005023469808269081,0.002855231405156142,2288259.0,1506708.0,11495.0,4302.0,5.0,5.0,1.7593914802132706,21
Guatemala,E2020,0.037662262064148085,0.021442457679865374,85895.0,260278.0,3235.0,5581.0,5.0,5.0,1.756434016400705,21
Guatemala,E2021,0.007193073532129062,0.009396548230403595,227302.0,345446.0,1635.0,3246.0,5.0,5.0,0.765501688040621,21
Honduras,E2020,0.022993869025012208,0.026842807954465604,92155.0,142310.0,2119.0,3820.0,5.0,5.0,0.8566119112433213,21
Honduras,E2021,0.011054924366804579,0.012260656336411541,45681.0,57501.0,505.0,705.0,5.0,5.0,0.9016584482491207,21
Hungary,E2020,0.03829066108485008,0.024141359194162555,577112.0,53311.0,22098.0,1287.0,5.0,5.0,1.5861021236165056,21
Hungary,E2021,0.013398728516913315,0.008473824874285931,988452.0,157898.0,13244.0,1338.0,5.0,5.0,1.5811901609593262,21
Iceland,E2021,0.0004645650063430991,0.00228287841191067,167899.0,20150.0,78.0,46.0,5.0,5.0,0.20349967125681406,21
India,E2020,0.012737818640508443,0.010937529007590322,4037583.0,16267294.0,51430.0,177924.0,5.0,5.0,1.1645974727627029,21
India,E2021,0.006430806727856109,0.00488107935407194,8739961.0,2313013.0,56205.0,11290.0,5.0,5.0,1.317496861117683,21
Indonesia,E2020,0.03746065451158311,0.025628526611620663,2533645.0,1101624.0,94912.0,28233.0,5.0,5.0,1.4616780386663917,21
Indonesia,E2021,0.008561334507163029,0.006941632833086414,437315.0,1768460.0,3744.0,12276.0,5.0,5.0,1.2333315104706364,21
Iran,E2020,0.018530914713480284,0.018088981212764463,1272792.0,2574993.0,23586.0,46579.0,5.0,5.0,1.024431088490709,21
Iran,E2021,0.00966643018402013,0.01102201632521875,1237582.0,902285.0,11963.0,9945.0,5.0,5.0,0.8770110566705482,21
Iraq,E2020,0.008387656161609754,0.00795690422061876,378294.0,950998.0,3173.0,7567.0,5.0,5.0,1.0541356197143588,21
Iraq,E2021,0.005811533775756521,0.004436700385589597,264302.0,247932.0,1536.0,1100.0,5.0,5.0,1.3098774473553327,21
Ireland,E2020,0.016250186355348112,0.002830843573354009,174398.0,110921.0,2834.0,314.0,5.0,5.0,5.740404206119643,21
Ireland,E2021,0.0013651190385774354,0.004894856453259196,1013831.0,177329.0,1384.0,868.0,5.0,5.0,0.27888847234089637,21
Israel,E2020,0.006843294342619652,0.006024398955287185,518756.0,358376.0,3550.0,2159.0,5.0,5.0,1.1359298070081798,21
Israel,E2021,0.0009580174519746469,0.001711117347987982,2590767.0,773179.0,2482.0,1323.0,5.0,5.0,0.5598782883600193,21
Italy,E2020,0.023657454269861423,0.011547376928337344,2905469.0,562985.0,68736.0,6501.0,5.0,5.0,2.048729717292406,21
Italy,E2021,0.0029468950007948014,0.0021853300778537387,9870389.0,5536921.0,29087.0,12100.0,5.0,5.0,1.348489654107087,21
Japan,E2020,0.02085011089915267,0.005758102956495182,373763.0,916795.0,7793.0,5279.0,5.0,5.0,3.6210034896360432,21
Japan,E2021,0.0022431812493753454,0.0013016186164487372,4842676.0,11294399.0,10863.0,14701.0,5.0,5.0,1.7233782776521087,21
Jordan,E2020,0.01160918047386682,0.01830570208490329,538970.0,95544.0,6257.0,1749.0,5.0,5.0,0.6341838417353525,21
Jordan,E2021,0.0032508217421898344,0.004808920547615827,829944.0,66543.0,2698.0,320.0,5.0,5.0,0.6759982224704317,21
Kazakhstan,E2020,0.027122681410000474,0.01704358371011653,147773.0,498076.0,4008.0,8489.0,5.0,5.0,1.591371971488679,21
Kazakhstan,E2021,0.0037158200772076737,0.007452419169915157,373538.0,183162.0,1388.0,1365.0,5.0,5.0,0.4986058878985436,21
Kenya,E2020,0.02686928888504198,0.014886009180128319,80873.0,78866.0,2173.0,1174.0,5.0,5.0,1.8050028425960143,21
Kenya,E2021,0.009149065437260998,0.0045783235633905265,27981.0,70113.0,256.0,321.0,5.0,5.0,1.9983440031236148,21
"Korea, South",E2020,0.016921198898758507,0.004148143742844824,77004.0,134518.0,1303.0,558.0,5.0,5.0,4.07922192376917,21
"Korea, South",E2021,0.0014278102226138697,0.0007116475934205153,13009432.0,6112576.0,18575.0,4350.0,5.0,5.0,2.006344482598666,21
Kosovo,E2020,0.017193248679369534,0.016316587764857286,69853.0,43514.0,1201.0,710.0,5.0,5.0,1.053728201456459,21
Kosovo,E2021,0.002338515042947728,0.002085862298893809,66709.0,58489.0,156.0,122.0,5.0,5.0,1.1211262815325382,21
Kuwait,E2020,0.00582988782881415,0.005502045632350489,106177.0,155942.0,619.0,858.0,5.0,5.0,1.0595855102575014,21
Kuwait,E2021,0.0004207119741100324,0.0009358914365933552,216300.0,27781.0,91.0,26.0,5.0,5.0,0.4495307443365696,21
Kyrgyzstan,E2020,0.011260957518543493,0.010957587408386399,29660.0,83230.0,334.0,912.0,5.0,5.0,1.0276858489784813,21
Latvia,E2020,0.019964962837802816,0.014689680499449137,96469.0,24507.0,1926.0,360.0,5.0,5.0,1.3591148451834267,21
Latvia,E2021,0.0030788814604764763,0.005098411192791084,579756.0,92774.0,1785.0,473.0,5.0,5.0,0.6038903776199674,21
Lebanon,E2020,0.015840504995195934,0.008274328157202032,387172.0,98014.0,6133.0,811.0,5.0,5.0,1.9144158527732853,21
Lebanon,E2021,0.00383220070512493,0.0032716916876724144,450133.0,134487.0,1725.0,440.0,5.0,5.0,1.171320855068492,21
Libya,E2020,0.018965482005272732,0.011465370371588509,97862.0,152023.0,1856.0,1743.0,5.0,5.0,1.6541534543244847,21
Libya,E2021,0.007266203495258612,0.012111783987999333,144367.0,35998.0,1049.0,436.0,5.0,5.0,0.5999284252805493,21
Lithuania,E2020,0.016949237109698537,0.013099059316845093,200422.0,53897.0,3397.0,706.0,5.0,5.0,1.2939278080756687,21
Lithuania,E2021,0.0035757449349565853,0.008745292134166782,699994.0,101426.0,2503.0,887.0,5.0,5.0,0.40887655667745954,21
Luxembourg,E2021,0.0014461639383367623,0.00116663426015944,134148.0,51430.0,194.0,60.0,5.0,5.0,1.2396035224776616,21
Malaysia,E2020,0.003401793904800734,0.016429438005114136,313952.0,1339425.0,1068.0,22006.0,5.0,5.0,0.20705479418966297,21
Malaysia,E2021,0.003160187646255484,0.005808927644380926,1730277.0,834061.0,5468.0,4845.0,5.0,5.0,0.5440225528221869,21
Mauritius,E2021,0.002747586743501836,0.0032961582155943484,41127.0,187491.0,113.0,618.0,5.0,5.0,0.8335724694593896,21
Mexico,E2020,0.08541126776642502,0.056493857871591606,1313925.0,1151311.0,112224.0,65042.0,5.0,5.0,1.5118682098248908,21
Mexico,E2021,0.017092582075274088,0.01161004712465249,1852324.0,1586643.0,31661.0,18421.0,5.0,5.0,1.472223315870968,21
Moldova,E2020,0.02278195342442656,0.029532778641309317,154201.0,32811.0,3513.0,969.0,5.0,5.0,0.7714124600710628,21
Moldova,E2021,0.01510183635597755,0.012586539820091367,175674.0,84932.0,2653.0,1069.0,5.0,5.0,1.1998401921289854,21
Mongolia,E2021,0.0007338879618012838,0.0021706425013566515,328388.0,226661.0,241.0,492.0,5.0,5.0,0.3380971124183756,21
Montenegro,E2020,0.013858967849938938,0.017047591192077886,72877.0,23933.0,1010.0,408.0,5.0,5.0,0.8129575430210505,21
Montenegro,E2021,0.005248456998693517,0.004377569828441798,88788.0,56424.0,466.0,247.0,5.0,5.0,1.1989430675881902,21
Morocco,E2020,0.013403703075306935,0.014894269674409998,277013.0,410762.0,3713.0,6118.0,5.0,5.0,0.8999234852270722,21
Morocco,E2021,0.006001040855896725,0.004586113458232569,217129.0,171605.0,1303.0,787.0,5.0,5.0,1.3085242898045202,21
Mozambique,E2020,0.013631158340618881,0.01246572838603546,81211.0,54710.0,1107.0,682.0,5.0,5.0,1.093490722603019,21
Nepal,E2020,0.01695662781750277,0.01128674785535048,106566.0,477817.0,1807.0,5393.0,5.0,5.0,1.5023484208929576,21
Nepal,E2021,0.0027433436233841404,0.00661432777232581,165856.0,50950.0,455.0,337.0,5.0,5.0,0.414757737719353,21
Netherlands,E2020,0.008836467553595701,0.002649752511929814,934310.0,506085.0,8256.0,1341.0,5.0,5.0,3.334827503252409,21
Netherlands,E2021,0.0005871276464705035,0.0013166652197818098,5772169.0,414684.0,3389.0,546.0,5.0,5.0,0.44592022151826793,21
New Zealand,E2021,0.0014547901687853493,0.0008142371765128497,808364.0,668110.0,1176.0,544.0,5.0,5.0,1.786690918505845,21
Nigeria,E2020,0.008946600291889081,0.01934019464568888,100038.0,32161.0,895.0,622.0,5.0,5.0,0.4625910160569851,21
Nigeria,E2021,0.003889170156947577,0.009358162397202004,43454.0,21158.0,169.0,198.0,5.0,5.0,0.4155912231348325,21
North Macedonia,E2020,0.0311731843575419,0.04938227136836797,98450.0,27763.0,3069.0,1371.0,5.0,5.0,0.6312626676283265,21
North Macedonia,E2021,0.017693638991752636,0.0164390158479993,103427.0,45684.0,1830.0,751.0,5.0,5.0,1.0763198451387848,21
Norway,E2020,0.005650314199714844,0.0014271838886796566,75748.0,50449.0,428.0,72.0,5.0,5.0,3.9590652925196412,21
Norway,E2021,0.0015617178896786465,0.016143030723832667,1198680.0,63371.0,1872.0,1023.0,5.0,5.0,0.09674254583267401,21
Oman,E2020,0.01252679528403001,0.01753752768435731,44784.0,121910.0,561.0,2138.0,5.0,5.0,0.7142851324022912,21
Pakistan,E2020,0.026657934098613115,0.021048867162640865,338961.0,355126.0,9036.0,7475.0,5.0,5.0,1.266478328388506,21
Pakistan,E2021,0.00678167000115348,0.00966362829716867,251413.0,123970.0,1705.0,1198.0,5.0,5.0,0.7017726461126852,21
Panama,E2020,0.014675800282678491,0.01050442572251253,221453.0,112524.0,3250.0,1182.0,5.0,5.0,1.3971063883317383,21
Panama,E2021,0.0028334338340094286,0.0018638799926201707,291872.0,211387.0,827.0,394.0,5.0,5.0,1.5201804006846473,21
Paraguay,E2020,0.04241484692441754,0.025805046144096327,202547.0,151482.0,8591.0,3909.0,5.0,5.0,1.64366483545782,21
Paraguay,E2021,0.011556905846960355,0.013009243409791168,67146.0,186944.0,776.0,2432.0,5.0,5.0,0.8883611047097683,21
Peru,E2020,0.04806818093513719,0.1096654934191762,514748.0,648627.0,24743.0,71132.0,5.0,5.0,0.4383163695019855,21
Peru,E2021,0.007429983963425979,0.008807511025184175,564335.0,1345329.0,4193.0,11849.0,5.0,5.0,0.8435963284270326,21
Philippines,E2020,0.022329283962472617,0.018268486070746652,366559.0,1043272.0,8185.0,19059.0,5.0,5.0,1.2222843138725394,21
Philippines,E2021,0.014570652850997061,0.008433870636482288,890969.0,754695.0,12982.0,6365.0,5.0,5.0,1.727635326533107,21
Poland,E2020,0.02561784515050133,0.03617303389409132,1958986.0,120670.0,50185.0,4365.0,5.0,5.0,0.7082028348936988,21
Poland,E2021,0.01194035845924885,0.00965930815205361,2937684.0,198772.0,35077.0,1920.0,5.0,5.0,1.2361504852405274,21
Portugal,E2020,0.019293313326759185,0.005557991267970991,680443.0,218964.0,13128.0,1217.0,5.0,5.0,3.471274494067788,21
Portugal,E2021,0.0014371657249190792,0.0016926439519935272,2648268.0,1423808.0,3806.0,2410.0,5.0,5.0,0.8490655835956782,21
Qatar,E2020,0.0034804252446844416,0.0022597875212772203,47408.0,34074.0,165.0,77.0,5.0,5.0,1.5401559712646449,21
Qatar,E2021,0.0005402396699626744,0.00013101771650677653,122168.0,68693.0,66.0,9.0,5.0,5.0,4.123409294305111,21
Romania,E2020,0.023721509450934975,0.08980989321457646,711464.0,83532.0,16877.0,7502.0,5.0,5.0,0.264130248927686,21
Romania,E2021,0.008663344777730127,0.01969021310610125,1205539.0,460381.0,10444.0,9065.0,5.0,5.0,0.43998227601943446,21
Russia,E2020,0.024063640616392084,0.038177961597428145,2887967.0,2248339.0,69495.0,85837.0,5.0,5.0,0.6303018707529197,21
Russia,E2021,0.011704129666000262,0.018333601521702554,9205127.0,1907863.0,107738.0,34978.0,5.0,5.0,0.6383977339174413,21
Saudi Arabia,E2020,0.025675833820947923,0.014994336547227672,42725.0,144788.0,1097.0,2171.0,5.0,5.0,1.7123687827118415,21
Saudi Arabia,E2021,0.0012413636206274079,0.004868333702146493,202197.0,63266.0,251.0,308.0,5.0,5.0,0.25498737280069345,21
Serbia,E2020,0.00889925258560586,0.014975966949590181,553642.0,75521.0,4927.0,1131.0,5.0,5.0,0.5942355919695316,21
Serbia,E2021,0.005660707732382846,0.0051217596918608985,833818.0,455898.0,4720.0,2335.0,5.0,5.0,1.1052271236736082,21
Singapore,E2021,0.0007349223988757914,0.0006667703865045674,898054.0,674895.0,660.0,450.0,5.0,5.0,1.102212116420616,21
Slovakia,E2020,0.016449271895971472,0.01124933412715821,648053.0,31913.0,10660.0,359.0,5.0,5.0,1.4622440501842273,21
Slovakia,E2021,0.0038479197467185507,0.00864695282419591,1544211.0,77137.0,5942.0,667.0,5.0,5.0,0.4450029767655605,21
Slovenia,E2020,0.017374996552580048,0.007269545316864672,181295.0,29713.0,3150.0,216.0,5.0,5.0,2.3901077433648656,21
Slovenia,E2021,0.0023803536209053566,0.0023455605889807665,632259.0,142823.0,1505.0,335.0,5.0,5.0,1.0148335677569127,21
South Africa,E2020,0.026859160263301138,0.04022705587057329,1243747.0,822705.0,33406.0,33095.0,5.0,5.0,0.6676889392481995,21
South Africa,E2021,0.010690378081399552,0.013430601239651271,345825.0,796837.0,3697.0,10702.0,5.0,5.0,0.7959716687766936,21
Spain,E2020,0.016555683943440504,0.006147858876528567,2098675.0,1637318.0,34745.0,10066.0,5.0,5.0,2.692918669074719,21
Spain,E2021,0.0024489157649010083,0.005815903467741312,6497161.0,1550404.0,15911.0,9017.0,5.0,5.0,0.42107228541261865,21
Sri Lanka,E2020,0.006667235474080665,0.03353815337141001,82043.0,332487.0,547.0,11151.0,5.0,5.0,0.1987955448902034,21
Sri Lanka,E2021,0.019675177093183362,0.018130751762877973,120558.0,83670.0,2372.0,1517.0,5.0,5.0,1.0851826416523744,21
Sweden,E2020,0.010957619858610409,0.0030056959794177857,680531.0,161693.0,7457.0,486.0,5.0,5.0,3.6456181641940177,21
Sweden,E2021,0.0027189024112311408,0.015126313086772569,1316340.0,89579.0,3579.0,1355.0,5.0,5.0,0.17974653807798846,21
Switzerland,E2020,0.013956985541753474,0.0036698089405720314,446873.0,130797.0,6237.0,480.0,5.0,5.0,3.8031913289681856,21
Switzerland,E2021,0.0008724005606221244,0.0007508588591059636,2624941.0,486110.0,2290.0,365.0,5.0,5.0,1.1618702370521121,21
Thailand,E2020,0.0019933819718534465,0.013053114427301954,25083.0,1139728.0,50.0,14877.0,5.0,5.0,0.1527131308742747,21
Thailand,E2021,0.00408139959669596,0.007480776651984029,1716323.0,800719.0,7005.0,5990.0,5.0,5.0,0.5455850089593978,21
Tunisia,E2020,0.037285342807857676,0.035147824910357894,194205.0,369525.0,7241.0,12988.0,5.0,5.0,1.0608150832363417,21
Tunisia,E2021,0.009868879144140101,0.008152562574493444,323137.0,146825.0,3189.0,1197.0,5.0,5.0,1.2105247956043195,21
Turkey,E2020,0.008415213057245272,0.011238221336781602,2941815.0,1616270.0,24756.0,18164.0,5.0,5.0,0.7488029293125862,21
Turkey,E2021,0.003457012243884063,0.0035543634696241187,6827572.0,2405494.0,23603.0,8550.0,5.0,5.0,0.9726107848642865,21
US,E2020,0.014412936648106611,0.014094697704271231,21403133.0,8126744.0,308482.0,114544.0,5.0,5.0,1.0225786285390812,21
US,E2021,0.006528112201558969,0.006232767235205758,34168224.0,17206322.0,223054.0,107243.0,5.0,5.0,1.047385848886664,21
Ukraine,E2020,0.02369768703152073,0.028488517935736927,1325699.0,350808.0,31416.0,9994.0,5.0,5.0,0.8318329189667525,21
Ukraine,E2021,0.013549350201394101,0.037342431609700286,2139586.0,244735.0,28990.0,9139.0,5.0,5.0,0.36284059760785486,21
United Arab Emirates,E2020,0.0030807596977023553,0.0022558117545352623,328815.0,222093.0,1013.0,501.0,5.0,5.0,1.365698929225168,21
United Arab Emirates,E2021,0.0010436275966841705,0.00065452327648402,151395.0,134449.0,158.0,88.0,5.0,5.0,1.5944850766657959,21
United Kingdom,E2020,0.024058118056637125,0.004818010215234773,3345191.0,2506844.0,80479.0,12078.0,5.0,5.0,4.993372156116281,21
United Kingdom,E2021,0.002001681350086115,0.005104493084843202,12209236.0,2546580.0,24439.0,12999.0,5.0,5.0,0.39214106412049377,21
Uruguay,E2020,0.012280898816305353,0.01966316817183305,186957.0,102425.0,2296.0,2014.0,5.0,5.0,0.6245635855313186,21
Uruguay,E2021,0.003259582351354837,0.002190123796646398,85287.0,494036.0,278.0,1082.0,5.0,5.0,1.488309636352993,21
Uzbekistan,E2021,0.005059282431545205,0.004404122258433894,51786.0,22706.0,262.0,100.0,5.0,5.0,1.1487606689066543,21
Venezuela,E2020,0.01600373809941008,0.012274770681110424,68484.0,165054.0,1096.0,2026.0,5.0,5.0,1.3037912084205487,21
Venezuela,E2021,0.005520128596915794,0.01003503138227996,113222.0,54808.0,625.0,550.0,5.0,5.0,0.5500858329813834,21
Vietnam,E2021,0.002224796543339511,0.0036798654597906153,8643487.0,1090529.0,19230.0,4013.0,5.0,5.0,0.6045863816624705,21
West Bank and Gaza,E2020,0.013112114937537401,0.010509604699158596,188833.0,62990.0,2476.0,662.0,5.0,5.0,1.2476316010807869,21
West Bank and Gaza,E2021,0.00437478113764038,0.00656008097014226,202753.0,106706.0,887.0,700.0,5.0,5.0,0.6668791372472206,21
Zambia,E2020,0.020340195736054445,0.012252382407690384,117403.0,71986.0,2388.0,882.0,5.0,5.0,1.6601012814689515,21
Zimbabwe,E2020,0.034078104192039334,0.04523934771173067,87857.0,28515.0,2994.0,1290.0,5.0,5.0,0.7532846054542648,21
Albania,E2021,0.004605270602079726,0.0041800766774801575,88377.0,77989.0,407.0,326.0,5.0,5.0,1.1017191686674717,28
Algeria,E2020,0.014194092827004219,0.031651194943709264,59250.0,81008.0,841.0,2564.0,5.0,5.0,0.44845361611932827,28
Argentina,E2020,0.020579392749937735,0.020835148917376048,2541523.0,1181897.0,52303.0,24625.0,5.0,5.0,0.9877247737247984,28
Argentina,E2021,0.0028791764669404097,0.0032042322645624128,677277.0,3749104.0,1950.0,12013.0,5.0,5.0,0.8985542336562189,28
Armenia,E2020,0.01896407523389026,0.03491684278232105,102826.0,32649.0,1950.0,1140.0,5.0,5.0,0.5431211336063887,28
Armenia,E2021,0.009702871454467436,0.031228893963271477,114193.0,31093.0,1108.0,971.0,5.0,5.0,0.3107017323725602,28
Australia,E2021,0.0016790520805587599,0.0011792677905838535,4141027.0,4401036.0,6953.0,5190.0,5.0,5.0,1.4238089889044319,28
