region,lat,winter,cfr_w,cfr_s1,cfr_s2,temp_w,temp_s,cases_w,cases_s,penalty_cfr,penalty_cases,penalty_deaths_pm,penalty_cases_pm
Nebraska,41.06418080842873,W1 2020冬-2021春,0.010287561141010287,0.010343240559067898,0.013920168157347233,0.44527188940092177,22.097301075268817,138614.0,43953.0,-0.15390046847133387,1.1504207044792167,0.9965202360078838,1.1504207044792185
Nevada,36.67590885162251,W1 2020冬-2021春,0.016970359751922404,0.0181243076594552,0.01776522700012278,11.541940092165898,32.42732258064516,203001.0,90404.0,-0.05578022631254598,0.8237958410504689,0.7680156147379229,0.8237958410504707
New Hampshire,42.919692985787975,W1 2020冬-2021春,0.010425217534066656,0.05016339869281046,0.007367425734772674,0.9352580645161289,19.59089247311828,73092.0,15751.0,-0.6119493692204898,1.7689177426862432,1.1569683734657534,1.768917742686245
New Jersey,40.418263788370275,W1 2020冬-2021春,0.012839936483454426,0.04892999597865426,0.011064716836037547,3.9766989247311826,21.657408602150536,658726.0,124678.0,-0.5945156511877814,1.7001376886027817,1.1056220374150003,1.7001376886027817
New Mexico,34.22559203172522,W1 2020冬-2021春,0.019206128325594853,0.026091300338149402,0.01457741766291078,5.392926267281107,22.123892473118282,145162.0,40657.5,-0.015308355397160689,1.342035692244913,1.3267273368477523,1.342035692244913
New York,41.33499323866982,W1 2020冬-2021春,0.0127106598686477,0.03294437048059101,0.008453688317795279,1.7169477726574498,19.83879569892473,1361377.0,265880.5,-0.27227061358468596,1.732136834713149,1.4598662211284612,1.7321368347131472
North Carolina,35.5443369351402,W1 2020冬-2021春,0.011835864749951915,0.01611431893820923,0.010688551405163784,8.589967741935485,23.298354838709677,639497.0,312507.0,-0.10330642167892456,0.78610991321702,0.6828034915380936,0.7861099132170182
North Dakota,47.365995809785694,W1 2020冬-2021春,0.013467722416237336,0.015448236524384448,0.006448531167900645,-3.9033963133640546,18.400333333333336,57842.0,23080.0,0.2996222729814484,0.9226780141082394,1.2223002870896877,0.9226780141082376
Ohio,40.39834667583883,W1 2020冬-2021春,0.01663488674584003,0.023109738158281847,0.0138705145466253,1.6951996927803379,20.155989247311826,801869.0,238810.0,-0.07350761145604956,1.3138568452055157,1.240349233749467,1.3138568452055175
Oklahoma,35.589254707587955,W1 2020冬-2021春,0.016344982932569453,0.010145846544071021,0.015254442161247432,7.502394777265747,24.982290322580646,316978.0,124520.5,0.2729534138977847,0.9915595231904994,1.2645129370882842,0.9915595231905012
Oregon,44.66039539962666,W1 2020冬-2021春,0.01407266156497989,0.015194038517371528,0.010733809779540353,1.0157941628264209,13.797043010752688,120091.0,88120.5,0.09708316898551317,0.5820716573945095,0.6791548263800218,0.5820716573945077
Pennsylvania,40.47103564303458,W1 2020冬-2021春,0.019798702239251967,0.03519420614734664,0.012926844033887561,2.9715775729646694,21.097763440860216,821569.0,198398.0,-0.07447738444714869,1.5156445678595247,1.441167183412377,1.5156445678595265
Puerto Rico,17.84316234446089,W1 2020冬-2021春,0.017195767195767195,0.02568700407943695,0.015621196137304227,25.716345622119814,27.723960573476703,73332.0,35799.5,-0.15264369220183305,0.793665912385519,0.6410222201836859,0.7936659123855172
Rhode Island,39.0407267199561,W1 2020冬-2021春,0.013010387248097267,0.03429032058039313,0.006618407445708376,12.299388632872503,22.080516129032258,104455.0,20151.0,-0.14661088720908122,1.6658493929821443,1.519238505773063,1.6658493929821443
South Carolina,34.0646144999731,W1 2020冬-2021春,0.013850001866577071,0.022714615042968834,0.012510449292677065,10.668875576036866,24.46186021505376,375018.0,210287.0,-0.1965010277573489,0.6344831147737562,0.4379820870164082,0.634483114773758
South Dakota,44.019343828825924,W1 2020冬-2021春,0.018490392520239107,0.012437311935807422,0.008044357587601692,-0.755990783410138,21.189819892473118,71767.0,20971.5,0.6144153207053891,1.231471474257411,1.8458867949628015,1.2314714742574129
Tennessee,34.318710119315035,W1 2020冬-2021春,0.014755744063723535,0.013911320124605135,0.009061208281438964,9.535505376344087,23.76321505376344,548871.0,285232.0,0.27327974417322487,0.7238045060421605,0.9970842502153872,0.7238045060421623
Texas,30.47745530398597,W1 2020冬-2021春,0.015215769912799342,0.021167099139606467,0.015111140137027149,13.262973886328723,27.056129032258063,1899871.0,962611.5,-0.16160775473232025,0.702203644982685,0.5405958902503638,0.702203644982685
Utah,40.2422809672315,W1 2020冬-2021春,0.005354539919183719,0.0066110867339476374,0.007142150380944671,-5.596609831029186,14.380247311827956,270985.0,89770.5,-0.24943619226814473,1.1340616246126487,0.884625432344504,1.1340616246126487
Virginia,37.799101309493665,W1 2020冬-2021春,0.015329407518742033,0.018312390503232044,0.011361771548270637,6.364794162826421,23.014494623655914,437786.0,169805.0,0.06085691630347867,0.9719172882588563,1.0327742045623358,0.971917288258858
Washington,47.214833468969495,W1 2020冬-2021春,0.011289902947831503,0.01586456558773424,0.010118388285294556,0.23257910906298007,15.17137634408602,253678.0,164861.0,-0.11531243501488397,0.6065964956706509,0.491284060655766,0.6065964956706491
West Virginia,38.71626293256997,W1 2020冬-2021春,0.01780385067958185,0.022614601018675722,0.01479428839701824,4.506726574500768,20.129333333333335,117278.0,51028.0,-0.02700370958766385,1.1849210714286986,1.157917361841033,1.1849210714286986
Wisconsin,43.712786614597164,W1 2020冬-2021春,0.0117110193584682,0.01029284352798475,0.009578262553936172,-2.076723502304147,19.625720430107528,398172.0,132567.0,0.16505769188823471,1.1082318443790093,1.2732895362672432,1.1082318443790093
Wyoming,42.7794419243857,W1 2020冬-2021春,0.01299637310517995,0.007730426164519326,0.011337030191004313,-4.937476190476191,17.900094086021504,43012.0,18752.5,0.32805114242353994,1.2122760385822708,1.54032718100581,1.2122760385822726
Alabama,33.06935820714117,W2 2021冬-2022春,0.007541875323778277,0.015181360848696533,0.003961120495749812,10.605875576036867,24.342623655913975,463280.0,244977.5,-0.027826809293975074,0.6418174523922584,0.6139906430982833,0.6418174523922584
Alaska,61.5692043399056,W2 2021冬-2022春,0.0036954374153891187,0.005610851946600168,0.0027669559057906853,-5.983235023041475,12.228967741935485,109324.0,45846.5,-0.06412623979512855,0.8691240454437814,0.8049978056486529,0.8691240454437814
Arizona,33.32551393530557,W2 2021冬-2022春,0.009746146872166819,0.013008144154124438,0.004899294501591771,15.87221812596006,31.92593548387097,838280.0,240561.0,0.19953858920892031,1.2491547519992547,1.4486933412081742,1.2491547519992565
Arkansas,34.01505580790345,W2 2021冬-2022春,0.008651671686888306,0.014879764518060267,0.008152901448349124,9.855468509984638,24.96655913978495,319707.0,138069.5,-0.2414354759837707,0.8528431038067925,0.6114076278230227,0.8528431038067925
California,35.366595098919404,W2 2021冬-2022春,0.0038997226470780886,0.00936455990727145,0.002772225687163294,12.142903225806453,29.637956989247314,4183118.0,1487030.5,-0.26738598361723476,1.107611134700825,0.8402251510835903,1.107611134700825
Colorado,39.51493622068787,W2 2021冬-2022春,0.004644282943542606,0.010788975490537487,0.0035762927001009885,0.7248894009216589,20.01089247311828,662535.0,186902.5,-0.2907887763707846,1.277640022985807,0.9868512466150232,1.2776400229858087
Connecticut,41.37844392575823,W2 2021冬-2022春,0.00599790073474284,0.010447644388793238,0.003527833088044325,2.3423671274961597,20.00004301075269,333450.0,94862.0,-0.012120650556473045,1.376643945881023,1.364523295324548,1.376643945881023
Delaware,39.133656095396745,W2 2021冬-2022春,0.006471561710652382,0.012395826038237972,0.0044322407679667905,5.9034608294930875,22.638236559139784,114810.0,37405.0,-0.1357150828866427,1.150257681468311,1.0145425985816674,1.150257681468311
District of Columbia,38.90417772999957,W2 2021冬-2022春,0.001913388211326157,0.004615739672282483,0.0019193857965451055,5.438021505376344,22.50318817204301,72646.0,19785.0,-0.4418630808826647,1.3632519165401416,0.9213888356574786,1.3632519165401433
Florida,27.573776588401255,W2 2021冬-2022春,0.005905590759605358,0.016090696655794275,0.0063982046631095345,19.6503133640553,26.405440860215055,2194192.0,1278876.5,-0.5412298549556063,0.5413499100342793,0.00012005507867396403,0.5413499100342793
Georgia,32.186013835788614,W2 2021冬-2022春,0.008800029583815804,0.014801610769671222,0.006052359830984905,13.754231950844854,25.650333333333336,865338.0,434395.0,-0.07283704739219932,0.6943539014659947,0.6215168540737972,0.6943539014659947
Hawaii,20.692486293324656,W2 2021冬-2022春,0.0026392643290325465,0.008091720868702459,0.0024638786098146047,23.392970814132106,24.36040860215054,156483.0,76454.5,-0.5257888863948557,0.8066906423354929,0.2809017559406355,0.8066906423354929
Idaho,44.062344729583536,W2 2021冬-2022春,0.007640190283984431,0.01647862658972813,0.005317761322818213,-5.590620583717358,11.217225806451614,152614.0,59749.5,-0.2031357877589226,0.9517169532364953,0.7485811654775709,0.9517169532364935
Illinois,41.19841161920047,W2 2021冬-2022春,0.006424531964942264,0.011673351318637356,0.0029477425231906186,0.8352995391705068,21.49737634408602,1372707.0,457994.5,0.09094967723916625,1.1676774835140051,1.2586271607531714,1.1676774835140051
Indiana,40.08967303929022,W2 2021冬-2022春,0.009640547653973253,0.011306357623492963,0.00537093595386457,1.7402227342549925,21.279,666041.0,231861.5,0.21279422985076835,1.056588272104781,1.2693825019555502,1.056588272104781
Iowa,41.95646209273208,W2 2021冬-2022春,0.0084786528158748,0.008599635375460081,0.006174578070498516,-1.3603302611367127,21.42620430107527,272331.0,89763.5,0.1514713932939431,1.110243632381076,1.26171502567502,1.110243632381076
Kansas,38.43880632992502,W2 2021冬-2022春,0.005621766141689992,0.011225773974326706,0.016169500975745748,4.517428571428572,23.296777777777777,335126.0,76565.0,-0.8740237224714864,1.5226247298363695,0.6486010073648849,1.5226247298363713
Kentucky,37.751990303875296,W2 2021冬-2022春,0.008752550184458937,0.010593931647095467,0.0053010909377338425,5.46347311827957,22.347322580645162,567606.0,250563.5,0.15524811368529434,0.8178043325718285,0.973052446257122,0.8178043325718285
Louisiana,30.71736722204497,W2 2021冬-2022春,0.0052937961941213335,0.013541311996368176,0.003870599551728423,13.655437788018435,25.95029032258065,473951.0,249615.5,-0.31304168374310404,0.6496443979802056,0.33660271423710153,0.6496443979802056
Maine,44.43607672355733,W2 2021冬-2022春,0.0079524978902312,0.010043091465109814,0.006450745867490929,-2.4448433179723503,18.291849462365594,131531.0,36711.0,-0.012054292761106922,1.3000893532617859,1.2880350605006798,1.3000893532617859
Maryland,39.13330786841944,W2 2021冬-2022春,0.007398219013023439,0.020673659920648936,0.004343269305580346,4.984118279569893,22.085516129032257,450649.0,151719.0,-0.24750459424188254,1.1963313711501264,0.9488267769082448,1.1963313711501282
Massachusetts,38.45458355915479,W2 2021冬-2022春,0.0053351345415126135,0.008595033257981102,0.004927868662771109,15.035064516129031,23.525107526881726,846839.0,208408.5,-0.19873143837987595,1.4939918559998748,1.2952604176199989,1.4939918559998748
Michigan,42.12277369271249,W2 2021冬-2022春,0.010381888822367132,0.014915939830615598,0.006774397215159634,0.1646728110599077,20.531870967741934,1112418.0,311909.0,0.03227241900553057,1.3238977530033065,1.3561701720088388,1.3238977530033065
Minnesota,45.198362871237634,W2 2021冬-2022春,0.005588785046728972,0.008330746145089517,0.004188457008244994,-6.000539170506913,20.125645161290322,642000.0,173766.0,-0.05538079837617094,1.332025146778017,1.276644348401847,1.332025146778017
Mississippi,32.63286564690713,W2 2021冬-2022春,0.007697078280044101,0.015031672464786339,0.003757025175148202,11.208929339477725,25.010494623655916,290240.0,153192.0,0.023947342647153924,0.6507207569865479,0.6746680996337027,0.6507207569865496
Missouri,38.442382193754945,W2 2021冬-2022春,0.013524930523848386,0.013057173752302635,0.006315344437300168,4.788924731182796,23.226032258064517,556306.0,230518.5,0.398374691555051,0.8810995524832386,1.2794742440382905,0.8810995524832386
Montana,46.80225530131097,W2 2021冬-2022春,0.008075857219671589,0.012388667803676331,0.004734822716264388,-4.608301075268817,13.489677419354837,96708.0,39482.5,0.053015794323402865,0.8982409738765558,0.9512567681999604,0.8982409738765558
Nebraska,41.06418080842873,W2 2021冬-2022春,0.005923599558450846,0.013920168157347233,0.005970491991503531,1.504930875576037,22.48320430107527,192957.0,49440.0,-0.4311397372337451,1.363333448771769,0.9321937115380248,1.3633334487717708
Nevada,36.67590885162251,W2 2021冬-2022春,0.009799463830375428,0.01776522700012278,0.005697319228646712,12.380070660522273,32.04932258064516,274913.0,117269.0,-0.026291707395555086,0.856721798772023,0.8304300913764688,0.8567217987720248
New Hampshire,42.919692985787975,W2 2021冬-2022春,0.004950029394473839,0.007367425734772674,0.00532560501349979,0.5444393241167436,19.683688172043013,170100.0,32876.5,-0.2354038242428711,1.6703105159940712,1.434906691751202,1.670310515994073
New Jersey,40.418263788370275,W2 2021冬-2022春,0.005145420575687638,0.011064716836037547,0.0026543686484004924,4.082382488479263,22.00317204301075,1000890.0,318278.5,-0.051876995218937516,1.2933486470425901,1.2414716518236544,1.293348647042592
New Mexico,34.22559203172522,W2 2021冬-2022春,0.009194350687618742,0.01457741766291078,0.010316125952217862,6.4991935483870975,21.569268817204303,242649.0,75822.5,-0.2880017068561642,1.2012964267070956,0.9132947198509314,1.2012964267070956
New York,41.33499323866982,W2 2021冬-2022春,0.004580175859378175,0.008453688317795279,0.003734823346003057,1.4980675883256527,20.049881720430108,2436151.0,665862.0,-0.2044142823645707,1.4001153344530977,1.195701052088527,1.4001153344530959
North Carolina,35.5443369351402,W2 2021冬-2022春,0.004274001430744335,0.010688551405163784,0.004256770154796696,9.151983102918585,23.619838709677417,1151848.0,482556.5,-0.4562914581517967,0.8770638091302345,0.4207723509784378,0.8770638091302345
Ohio,40.39834667583883,W2 2021冬-2022春,0.0103585537227466,0.0138705145466253,0.0034789383193638513,1.7216159754224272,20.364322580645158,1127474.0,394174.0,0.3995663760116157,1.0598967838193598,1.4594631598309746,1.059896783819358
Oklahoma,35.589254707587955,W2 2021冬-2022春,0.00978216193999178,0.015254442161247432,0.010533218851622237,8.516672811059909,26.62556451612903,389280.0,156686.5,-0.2591418397478984,0.9116220106132538,0.652480170865358,0.9116220106132573
Oregon,44.66039539962666,W2 2021冬-2022春,0.007894449703478926,0.010733809779540353,0.00612227250453982,1.2046973886328725,14.024752688172043,339099.0,159353.5,-0.026506008707738005,0.7591035167982607,0.7325975080905227,0.7591035167982607
Pennsylvania,40.47103564303458,W2 2021冬-2022春,0.010053989482005867,0.012926844033887561,0.006051339676340827,2.818572964669739,21.223956989247313,1200419.0,357547.5,0.12817663725908535,1.2347356699271153,1.3629123071861988,1.2347356699271135
Puerto Rico,17.84316234446089,W2 2021冬-2022春,0.003134637234215225,0.015621196137304227,0.0022711565501298825,25.895728110599077,27.40855913978495,295728.0,234451.0,-0.6419455043578361,0.7208963606727252,0.07895085631488996,0.7208963606727234
Rhode Island,39.0407267199561,W2 2021冬-2022春,0.0035027521624133246,0.006618407445708376,0.002396344181899242,12.721746543778801,22.49762365591398,181857.0,39003.5,-0.1283505545687289,1.6176271003431442,1.4892765457744135,1.6176271003431424
South Carolina,34.0646144999731,W2 2021冬-2022春,0.006506266331341464,0.012510449292677065,0.0025619969033626746,11.305933947772658,24.9155376344086,570988.0,256264.5,0.1390901468232748,0.8050144879330325,0.9441046347563091,0.8050144879330343
South Dakota,44.019343828825924,W2 2021冬-2022春,0.007467292773548598,0.008044357587601692,0.0054756144148732965,-1.8517557603686636,21.39083064516129,82627.0,22781.0,0.11789481218930131,1.2889931432483372,1.4068879554376368,1.2889931432483355
Tennessee,34.318710119315035,W2 2021冬-2022春,0.012823969509708415,0.009061208281438964,0.005661855855508668,9.882407066052227,24.068172043010755,738071.0,349594.5,0.5824389358600133,0.7532759022109534,1.3357148380709667,0.7532759022109534
Texas,30.47745530398597,W2 2021冬-2022春,0.006121163463670346,0.015111140137027149,0.0023395759421518058,13.84610906298003,27.86105376344086,2440059.0,1161234.0,0.029051226461248802,0.7425412615569353,0.7715924880181841,0.7425412615569353
Utah,40.2422809672315,W2 2021冬-2022春,0.003674214368849857,0.007142150380944671,0.002571517383645903,-4.1632642089093705,14.020397849462366,378040.0,108667.0,-0.15391569294175422,1.2469774074800526,1.0930617145382966,1.2469774074800526
Vermont,42.80521247210115,W2 2021冬-2022春,0.0030085809962327333,0.008166517279155463,0.004515886242675125,1.73158064516129,19.037767025089607,76448.0,14321.0,-0.7023534584679307,1.7216647443373443,1.0193112858694127,1.7216647443373407
Virginia,37.799101309493665,W2 2021冬-2022春,0.007615707144009031,0.011361771548270637,0.0044441334846670915,6.9036374807987695,23.373139784946236,744120.0,296544.0,0.069293216187166,0.967602116272321,1.0368953324594878,0.9676021162723227
Washington,47.214833468969495,W2 2021冬-2022春,0.005011400765352642,0.010118388285294556,0.005215882188343965,0.21672964669738884,15.25605376344086,729337.0,286326.5,-0.37131584440376386,0.9411855278802985,0.5698696834765338,0.9411855278802985
West Virginia,38.71626293256997,W2 2021冬-2022春,0.009683133765766726,0.01479428839701824,0.005807516556957948,4.57178801843318,20.3972688172043,225237.0,93342.5,0.043688473138462136,0.8829558176378445,0.9266442907763057,0.8829558176378445
Wisconsin,43.712786614597164,W2 2021冬-2022春,0.006693198520780361,0.009578262553936172,0.003319884546132725,-3.2476190476190476,19.828795698924733,702803.0,202873.5,0.17137875423732662,1.2780600500191728,1.4494388042564994,1.2780600500191728
Wyoming,42.7794419243857,W2 2021冬-2022春,0.009457376001203324,0.011337030191004313,0.004311626523936961,-3.339202764976958,16.980397849462367,53186.0,26319.0,0.30210016990355104,0.7314944717844316,1.0335946416879818,0.7314944717844316
